"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight"
"571",571,1,10,1978,18,"DM","F",NA,33
"572",572,1,10,1978,18,"DM","M",38,51
"573",573,1,10,1978,5,"DS","F",NA,122
"574",574,1,10,1978,18,"DM","F",34,33
"575",575,1,10,1978,18,"DM","M",38,47
"576",576,1,10,1978,18,"DM","M",36,49
"577",577,1,10,1978,21,"OT","",NA,NA
"578",578,1,10,1978,18,"DM","M",NA,46
"579",579,1,10,1978,5,"DM","F",NA,45
"580",580,1,10,1978,12,"DM","M",NA,41
"581",581,1,10,1978,10,"","",NA,NA
"582",582,1,10,1978,15,"","",NA,NA
"583",583,1,10,1978,16,"","",NA,NA
"584",584,2,18,1978,3,"OT","M",NA,24
"585",585,2,18,1978,2,"DS","M",53,157
"586",586,2,18,1978,13,"DM","M",35,51
"587",587,2,18,1978,2,"OX","",NA,NA
"588",588,2,18,1978,2,"NL","M",NA,210.689939739038
"589",589,2,18,1978,20,"DM","F",39,38
"590",590,2,18,1978,2,"PF","F",16,7
"591",591,2,18,1978,6,"DM","F",38,NA
"592",592,2,18,1978,22,"DM","M",39,45
"593",593,2,18,1978,2,"DM","M",38,52
"594",594,2,18,1978,9,"DM","M",38,50
"595",595,2,18,1978,2,"DM","M",37,51
"596",596,2,18,1978,9,"DS","F",NA,126
"597",597,2,18,1978,20,"DM","F",33,39
"598",598,2,18,1978,2,"OT","F",NA,24
"599",599,2,18,1978,3,"OT","F",15,23
"600",600,2,18,1978,2,"DM","F",37,40
"601",601,2,18,1978,2,"DM","M",36,41
"602",602,2,18,1978,13,"DM","M",37,46
"603",603,2,18,1978,2,"OT","M",NA,25
"604",604,2,18,1978,2,"PE","M",22,25
"605",605,2,18,1978,19,"","",NA,NA
"606",606,2,18,1978,23,"","",NA,NA
"607",607,2,18,1978,2,"NL","M",NA,112.889525179687
"608",608,2,19,1978,5,"DM","F",36,39
"609",609,2,19,1978,17,"DM","F",34,42
"610",610,2,19,1978,4,"DS","F",49,NA
"611",611,2,19,1978,17,"DM","M",37,39
"612",612,2,19,1978,21,"OT","F",20,23
"613",613,2,19,1978,4,"DS","",NA,NA
"614",614,2,19,1978,5,"DS","M",49,NA
"615",615,2,19,1978,4,"DS","F",49,124
"616",616,2,19,1978,5,"DS","F",49,114
"617",617,2,19,1978,11,"DM","M",36,44
"618",618,2,19,1978,11,"DM","M",38,48
"619",619,2,19,1978,14,"DS","F",47,NA
"620",620,2,19,1978,14,"DM","F",39,44
"621",621,2,19,1978,8,"DS","F",49,132
"622",622,2,19,1978,4,"PF","",NA,NA
"623",623,2,19,1978,17,"DS","F",46,137
"624",624,2,19,1978,21,"OT","",NA,NA
"625",625,2,19,1978,4,"DM","M",35,39
"626",626,2,19,1978,5,"DM","F",35,56
"627",627,2,19,1978,17,"OL","F",20,35
"628",628,2,19,1978,17,"DM","",NA,NA
"629",629,2,19,1978,11,"DM","",NA,NA
"630",630,2,19,1978,14,"NL","",NA,169.875913732443
"631",631,2,19,1978,5,"OT","F",18,22
"632",632,2,19,1978,5,"OT","M",20,25
"633",633,2,19,1978,7,"","",NA,NA
"634",634,2,19,1978,8,"DS","M",55,154
"635",635,2,19,1978,10,"","",NA,NA
"636",636,2,19,1978,14,"NL","",NA,197
"637",637,2,20,1978,15,"DM","M",38,49
"638",638,2,20,1978,18,"DM","F",36,44
"639",639,2,20,1978,18,"DM","F",38,35
"640",640,2,20,1978,12,"DM","F",37,36
"641",641,2,20,1978,1,"DM","F",35,39
"642",642,2,20,1978,12,"DS","F",50,133
"643",643,2,20,1978,15,"DM","M",38,50
"644",644,2,20,1978,1,"DM","M",36,43
"645",645,2,20,1978,15,"DM","F",35,40
"646",646,2,20,1978,18,"DM","M",38,45
"647",647,2,20,1978,12,"DM","M",38,44
"648",648,2,20,1978,18,"NL","M",32,231.851090929784
"649",649,2,20,1978,1,"DS","F",52,144
"650",650,2,20,1978,16,"DM","F",37,46
"651",651,2,20,1978,16,"DM","M",35,48
"652",652,2,20,1978,18,"NL","M",32,228
"653",653,3,11,1978,2,"PF","F",15,7
"654",654,3,11,1978,20,"DM","M",38,45
"655",655,3,11,1978,2,"PF","M",14,8
"656",656,3,11,1978,22,"DS","F",47,133
"657",657,3,11,1978,22,"DM","F",37,40
"658",658,3,11,1978,3,"NL","M",32,218.188997640349
"659",659,3,11,1978,9,"DS","F",49,128
"660",660,3,11,1978,2,"DS","M",54,153
"661",661,3,11,1978,3,"OT","F",21,22
"662",662,3,11,1978,20,"OT","F",20,21
"663",663,3,11,1978,2,"DM","M",37,53
"664",664,3,11,1978,2,"NL","",NA,NA
"665",665,3,11,1978,13,"PF","F",15,8
"666",666,3,11,1978,2,"OT","M",18,25
"667",667,3,11,1978,2,"DM","M",35,43
"668",668,3,11,1978,20,"DM","F",35,43
"669",669,3,11,1978,13,"OL","M",21,38
"670",670,3,11,1978,20,"DM","F",35,42
"671",671,3,11,1978,3,"OT","M",21,26
"672",672,3,11,1978,9,"DS","F",50,146
"673",673,3,11,1978,2,"OT","F",20,25
"674",674,3,11,1978,2,"PE","M",20,28
"675",675,3,11,1978,3,"PF","M",15,8
"676",676,3,11,1978,2,"PE","F",NA,29
"677",677,3,11,1978,20,"DS","M",49,122
"678",678,3,11,1978,6,"","",NA,NA
"679",679,3,11,1978,23,"","",NA,NA
"680",680,3,11,1978,3,"NL","M",32,119.855435328929
"681",681,3,12,1978,5,"DS","M",52,137
"682",682,3,12,1978,4,"DS","M",49,131
"683",683,3,12,1978,5,"DS","F",49,125
"684",684,3,12,1978,17,"DM","M",NA,NA
"685",685,3,12,1978,14,"DS","F",NA,NA
"686",686,3,12,1978,21,"OT","",NA,NA
"687",687,3,12,1978,21,"PF","F",NA,NA
"688",688,3,12,1978,4,"DM","M",35,43
"689",689,3,12,1978,17,"DS","F",NA,NA
"690",690,3,12,1978,4,"PF","",NA,NA
"691",691,3,12,1978,5,"DS","F",NA,69
"692",692,3,12,1978,4,"DS","F",48,141
"693",693,3,12,1978,11,"DS","M",53,138
"694",694,3,12,1978,11,"DM","M",36,43
"695",695,3,12,1978,4,"DS","F",50,124
"696",696,3,12,1978,14,"DM","",NA,NA
"697",697,3,12,1978,21,"OT","M",NA,NA
"698",698,3,12,1978,11,"DM","F",37,43
"699",699,3,12,1978,17,"RM","",NA,NA
"700",700,3,12,1978,5,"DM","F",37,45
"701",701,3,12,1978,11,"DM","M",36,46
"702",702,3,12,1978,14,"DM","F",NA,NA
"703",703,3,12,1978,5,"DM","F",36,43
"704",704,3,12,1978,5,"DM","M",37,49
"705",705,3,12,1978,17,"OL","",NA,NA
"706",706,3,12,1978,5,"DM","M",35,47
"707",707,3,12,1978,17,"DS","M",NA,NA
"708",708,3,12,1978,5,"DM","M",35,NA
"709",709,3,12,1978,11,"DS","F",NA,NA
"710",710,3,12,1978,17,"OT","F",NA,NA
"711",711,3,12,1978,17,"DM","F",NA,NA
"712",712,3,12,1978,5,"OT","M",20,26
"713",713,3,12,1978,10,"","",NA,NA
"714",714,3,13,1978,8,"DS","M",49,152
"715",715,3,13,1978,18,"DM","F",37,44
"716",716,3,13,1978,15,"DM","M",36,48
"717",717,3,13,1978,8,"OT","M",15,29
"718",718,3,13,1978,15,"DM","F",NA,44
"719",719,3,13,1978,18,"DM","M",36,49
"720",720,3,13,1978,15,"DM","M",35,45
"721",721,3,13,1978,1,"DM","F",NA,51
"722",722,3,13,1978,8,"DO","M",35,57
"723",723,3,13,1978,18,"DM","M",37,NA
"724",724,3,13,1978,8,"DS","F",47,134
"725",725,3,13,1978,1,"DM","F",37,44
"726",726,3,13,1978,16,"OL","F",NA,30
"727",727,3,13,1978,8,"OT","F",16,35
"728",728,3,13,1978,15,"DM","M",37,48
"729",729,3,13,1978,1,"DS","F",NA,146
"730",730,3,13,1978,18,"DM","F",NA,37
"731",731,3,13,1978,7,"","",NA,NA
"732",732,3,13,1978,12,"","",NA,NA
"733",733,3,13,1978,15,"DM","M",36,46
"734",734,3,13,1978,19,"","",NA,NA
"735",735,4,8,1978,2,"DS","F",47,110
"736",736,4,8,1978,2,"OT","",19,NA
"737",737,4,8,1978,2,"DM","M",33,NA
"738",738,4,8,1978,6,"DM","M",36,NA
"739",739,4,8,1978,6,"OT","F",18,NA
"740",740,4,8,1978,6,"NL","M",NA,NA
"741",741,4,8,1978,9,"DM","F",36,NA
"742",742,4,8,1978,13,"PF","M",NA,NA
"743",743,4,8,1978,13,"PE","M",19,NA
"744",744,4,8,1978,13,"OL","M",NA,NA
"745",745,4,8,1978,13,"DS","M",48,NA
"746",746,4,8,1978,13,"PE","M",18,NA
"747",747,4,8,1978,20,"DM","M",36,NA
"748",748,4,8,1978,20,"PE","F",21,NA
"749",749,4,8,1978,22,"DM","F",37,NA
"750",750,4,8,1978,22,"OT","M",20,NA
"751",751,4,8,1978,9,"DM","F",35,NA
"752",752,4,8,1978,2,"NL","",NA,NA
"753",753,4,8,1978,2,"DS","M",NA,NA
"754",754,4,8,1978,9,"PF","F",NA,NA
"755",755,4,8,1978,13,"DM","M",35,NA
"756",756,4,8,1978,9,"DS","F",49,NA
"757",757,4,8,1978,20,"DM","F",36,NA
"758",758,4,8,1978,2,"DM","M",37,NA
"759",759,4,8,1978,3,"NL","F",32,NA
"760",760,4,8,1978,21,"OT","F",20,NA
"761",761,4,8,1978,2,"DM","F",NA,NA
"762",762,4,8,1978,9,"DM","M",34,NA
"763",763,4,8,1978,22,"DS","F",49,NA
"764",764,4,8,1978,9,"DS","M",48,NA
"765",765,4,8,1978,9,"DS","F",NA,NA
"766",766,4,8,1978,13,"SS","",NA,NA
"767",767,4,8,1978,20,"DS","M",50,NA
"768",768,4,8,1978,2,"DM","M",35,NA
"769",769,4,8,1978,9,"DM","F",36,NA
"770",770,4,8,1978,22,"DM","F",35,NA
"771",771,4,8,1978,13,"DM","M",NA,NA
"772",772,4,8,1978,13,"OL","",NA,NA
"773",773,4,8,1978,6,"","",NA,NA
"774",774,4,9,1978,4,"DM","M",37,26
"775",775,4,9,1978,4,"DM","M",35,44
"776",776,4,9,1978,5,"DM","",NA,NA
"777",777,4,9,1978,5,"DM","M",37,48
"778",778,4,9,1978,5,"DM","M",36,39
"779",779,4,9,1978,5,"DM","M",37,44
"780",780,4,9,1978,5,"DM","M",37,45
"781",781,4,9,1978,8,"OT","M",20,27
"782",782,4,9,1978,8,"DM","M",36,36
"783",783,4,9,1978,11,"SA","",NA,NA
"784",784,4,9,1978,11,"DM","M",NA,51
"785",785,4,9,1978,11,"DM","F",37,45
"786",786,4,9,1978,11,"DM","M",37,47
"787",787,4,9,1978,14,"DS","F",47,90
"788",788,4,9,1978,17,"OT","M",NA,23
"789",789,4,9,1978,17,"DM","M",39,49
"790",790,4,9,1978,11,"DS","M",52,131
"791",791,4,9,1978,5,"DS","F",50,114
"792",792,4,9,1978,17,"DM","M",36,42
"793",793,4,9,1978,8,"DS","M",52,148
"794",794,4,9,1978,5,"DS","F",50,76
"795",795,4,9,1978,5,"DS","M",53,141
"796",796,4,9,1978,17,"DM","F",34,42
"797",797,4,9,1978,4,"DS","F",49,121
"798",798,4,9,1978,11,"DM","M",35,44
"799",799,4,9,1978,17,"DO","F",33,55
"800",800,4,9,1978,4,"DS","M",50,133
"801",801,4,9,1978,17,"DS","M",50,142
"802",802,4,9,1978,8,"DS","F",48,142
"803",803,4,9,1978,11,"DM","F",36,46
"804",804,4,9,1978,5,"DM","F",35,50
"805",805,4,9,1978,14,"DS","F",46,142
"806",806,4,9,1978,8,"DM","",NA,NA
"807",807,4,9,1978,4,"DS","F",48,84
"808",808,4,9,1978,4,"DM","M",34,42
"809",809,4,9,1978,17,"DS","F",47,142
"810",810,4,9,1978,4,"DS","F",47,118
"811",811,4,9,1978,17,"DM","F",35,43
"812",812,4,9,1978,11,"DS","F",51,132
"813",813,4,9,1978,11,"DS","F",47,75
"814",814,4,9,1978,14,"DM","F",NA,49
"815",815,4,9,1978,19,"","",NA,NA
"816",816,4,9,1978,23,"","",NA,NA
"817",817,4,10,1978,1,"SA","",NA,NA
"818",818,4,10,1978,1,"DS","M",55,168
"819",819,4,10,1978,1,"DM","F",38,43
"820",820,4,10,1978,18,"DS","F",46,84
"821",821,4,10,1978,12,"DM","F",37,NA
"822",822,4,10,1978,1,"DS","F",49,87
"823",823,4,10,1978,12,"DS","F",NA,117
"824",824,4,10,1978,18,"DM","F",35,42
"825",825,4,10,1978,16,"DM","F",34,41
"826",826,4,10,1978,1,"DS","F",48,140
"827",827,4,10,1978,18,"DM","F",33,40
"828",828,4,10,1978,12,"DM","M",38,45
"829",829,4,10,1978,18,"NL","M",NA,225.479642023479
"830",830,4,10,1978,16,"OT","M",20,18
"831",831,4,10,1978,15,"DM","M",36,47
"832",832,4,10,1978,18,"DM","",NA,48
"833",833,4,10,1978,1,"DS","M",48,89
"834",834,4,10,1978,18,"DM","M",38,51
"835",835,4,10,1978,7,"","",NA,NA
"836",836,4,10,1978,10,"","",NA,NA
"837",837,4,10,1978,18,"NL","M",NA,225
"838",838,5,6,1978,2,"PF","M",14,8
"839",839,5,6,1978,22,"DM","M",38,47
"840",840,5,6,1978,2,"DS","M",53,149
"841",841,5,6,1978,9,"DS","F",49,124
"842",842,5,6,1978,6,"DS","F",48,73
"843",843,5,6,1978,2,"DM","M",37,48
"844",844,5,6,1978,9,"DS","M",51,139
"845",845,5,6,1978,6,"DM","M",37,41
"846",846,5,6,1978,20,"DS","M",NA,123
"847",847,5,6,1978,2,"DM","F",38,41
"848",848,5,6,1978,22,"DS","F",50,114
"849",849,5,6,1978,9,"DS","F",46,59
"850",850,5,6,1978,2,"NL","M",32,182.967077333558
"851",851,5,6,1978,9,"DS","F",NA,90
"852",852,5,6,1978,20,"DM","M",35,45
"853",853,5,6,1978,22,"NL","M",32,198.572460422764
"854",854,5,6,1978,2,"DM","M",36,43
"855",855,5,6,1978,22,"DS","F",48,91
"856",856,5,6,1978,9,"DS","M",46,50
"857",857,5,6,1978,13,"DM","M",36,44
"858",858,5,6,1978,9,"DS","F",49,113
"859",859,5,6,1978,9,"DM","M",36,36
"860",860,5,6,1978,9,"DS","F",NA,90
"861",861,5,6,1978,9,"DM","F",37,50
"862",862,5,6,1978,13,"SS","",NA,NA
"863",863,5,6,1978,3,"","",NA,NA
"864",864,5,6,1978,21,"OT","F",13,9
"865",865,5,6,1978,2,"NL","M",32,204
"866",866,5,6,1978,22,"NL","M",32,182.288113186009
"867",867,5,17,1978,14,"OL","M",NA,NA
"868",868,5,17,1978,21,"OL","F",19,29
"869",869,5,17,1978,5,"DS","M",52,137
"870",870,5,17,1978,5,"DS","M",48,57
"871",871,5,17,1978,12,"DS","F",NA,121
"872",872,5,17,1978,20,"DM","F",37,31
"873",873,5,17,1978,12,"DM","F",37,41
"874",874,5,17,1978,6,"DM","M",37,37
"875",875,5,17,1978,6,"DS","F",50,83
"876",876,5,17,1978,20,"NL","F",33,131.50508898319
"877",877,5,17,1978,22,"DS","F",49,116
"878",878,5,17,1978,6,"DS","F",NA,74
"879",879,5,17,1978,20,"DS","M",52,130
"880",880,5,17,1978,22,"DS","F",50,NA
"881",881,5,17,1978,20,"DM","M",37,40
"882",882,5,17,1978,5,"NL","F",33,178.433780629733
"883",883,5,17,1978,6,"DM","M",36,41
"884",884,5,17,1978,12,"DS","F",50,83
"885",885,5,17,1978,19,"","",NA,NA
"886",886,5,17,1978,23,"","",NA,NA
"887",887,5,17,1978,20,"NL","F",33,184.706235237474
"888",888,5,17,1978,5,"NL","F",33,212
"889",889,5,18,1978,16,"DM","M",NA,48
"890",890,5,18,1978,18,"DM","F",35,41
"891",891,5,18,1978,11,"DS","M",52,118
"892",892,5,18,1978,17,"PM","F",20,22
"893",893,5,18,1978,18,"DS","M",49,102
"894",894,5,18,1978,11,"DM","M",36,42
"895",895,5,18,1978,3,"NL","F",NA,135.066393042277
"896",896,5,18,1978,11,"DM","F",34,29
"897",897,5,18,1978,17,"DM","M",34,23
"898",898,5,18,1978,18,"DS","F",50,138
"899",899,5,18,1978,17,"DS","M",49,131
"900",900,5,18,1978,17,"DM","M",35,41
"901",901,5,18,1978,17,"DS","F",50,115
"902",902,5,18,1978,14,"DS","F",48,121
"903",903,5,18,1978,17,"DM","F",35,38
"904",904,5,18,1978,4,"DS","M",50,126
"905",905,5,18,1978,4,"DS","F",50,120
"906",906,5,18,1978,11,"PP","M",21,15
"907",907,5,18,1978,11,"DM","F",35,29
"908",908,5,18,1978,18,"DM","F",33,43
"909",909,5,18,1978,15,"DM","M",37,41
"910",910,5,18,1978,4,"DS","F",48,68
"911",911,5,18,1978,4,"DS","M",NA,83
"912",912,5,18,1978,14,"DM","M",35,NA
"913",913,5,18,1978,11,"DS","F",52,97
"914",914,5,18,1978,17,"DM","M",33,21
"915",915,5,18,1978,11,"DM","M",34,21
"916",916,5,18,1978,14,"DM","F",36,44
"917",917,5,18,1978,17,"DO","M",33,18
"918",918,5,18,1978,4,"DM","M",36,40
"919",919,5,18,1978,17,"DM","F",37,41
"920",920,5,18,1978,3,"NL","F",NA,182
"921",921,5,19,1978,9,"DS","F",48,129
"922",922,5,19,1978,2,"DS","M",NA,148
"923",923,5,19,1978,1,"DM","M",37,42
"924",924,5,19,1978,2,"DM","F",NA,41
"925",925,5,19,1978,13,"OT","F",18,24
"926",926,5,19,1978,8,"DS","F",50,108
"927",927,5,19,1978,1,"DS","M",52,160
"928",928,5,19,1978,2,"OT","F",21,30
"929",929,5,19,1978,8,"DO","M",35,54
"930",930,5,19,1978,8,"PF","F",15,7
"931",931,5,19,1978,8,"DS","F",48,125
"932",932,5,19,1978,1,"DS","M",50,100
"933",933,5,19,1978,1,"DM","M",34,21
"934",934,5,19,1978,2,"DM","M",37,49
"935",935,5,19,1978,9,"DM","M",36,35
"936",936,5,19,1978,1,"DO","M",35,37
"937",937,5,19,1978,9,"DS","F",48,64
"938",938,5,19,1978,1,"DS","F",NA,131
"939",939,5,19,1978,1,"DS","M",48,54
"940",940,5,19,1978,2,"DM","M",36,44
"941",941,5,19,1978,9,"DS","F",46,90
"942",942,5,19,1978,1,"DM","F",37,39
"943",943,5,19,1978,2,"PP","F",20,13
"944",944,5,19,1978,2,"DS","F",47,114
"945",945,5,19,1978,7,"","",NA,NA
"946",946,5,19,1978,10,"","",NA,NA
"947",947,6,8,1978,12,"DS","M",NA,90
"948",948,6,8,1978,20,"DM","M",38,46
"949",949,6,8,1978,8,"DS","F",51,110
"950",950,6,8,1978,11,"DS","M",51,119
"951",951,6,8,1978,17,"DM","M",36,29
"952",952,6,8,1978,20,"DM","M",32,48
"953",953,6,8,1978,8,"SS","",NA,NA
"954",954,6,8,1978,9,"DS","F",50,124
"955",955,6,8,1978,12,"DS","F",49,84
"956",956,6,8,1978,11,"DM","F",36,43
"957",957,6,8,1978,17,"DM","F",33,43
"958",958,6,8,1978,9,"DM","M",37,40
"959",959,6,8,1978,22,"DS","F",49,120
"960",960,6,8,1978,8,"DO","F",34,55
"961",961,6,8,1978,17,"OL","F",21,29
"962",962,6,8,1978,20,"DM","F",34,26
"963",963,6,8,1978,12,"DS","F",52,115
"964",964,6,8,1978,22,"DM","M",36,45
"965",965,6,8,1978,9,"DS","M",47,70
"966",966,6,8,1978,17,"DS","F",49,123
"967",967,6,8,1978,12,"DM","F",33,16
"968",968,6,8,1978,20,"DM","F",36,42
"969",969,6,8,1978,8,"DS","F",47,125
"970",970,6,8,1978,12,"DM","M",NA,19
"971",971,6,8,1978,8,"DO","M",36,55
"972",972,6,8,1978,22,"DS","F",47,117
"973",973,6,8,1978,17,"DS","M",50,133
"974",974,6,8,1978,9,"DM","M",36,36
"975",975,6,8,1978,9,"DS","F",NA,71
"976",976,6,8,1978,17,"DM","M",35,29
"977",977,6,8,1978,22,"DS","F",49,99
"978",978,6,8,1978,22,"PF","M",13,7
"979",979,6,8,1978,21,"PF","M",15,8
"980",980,6,8,1978,12,"DM","F",NA,39
"981",981,6,8,1978,17,"NL","F",32,135
"982",982,6,8,1978,9,"DS","F",NA,94
"983",983,6,8,1978,9,"DS","F",47,100
"984",984,6,8,1978,11,"DS","F",49,98
"985",985,6,8,1978,17,"DM","F",35,43
"986",986,6,8,1978,8,"PF","F",15,8
"987",987,6,8,1978,17,"DO","M",34,23
"988",988,6,8,1978,21,"OT","M",18,12
"989",989,6,8,1978,11,"DM","M",NA,26
"990",990,6,8,1978,20,"DS","M",51,124
"991",991,6,8,1978,11,"PP","M",21,15
"992",992,6,8,1978,12,"DS","F",51,84
"993",993,6,8,1978,7,"","",NA,NA
"994",994,6,8,1978,10,"","",NA,NA
"995",995,6,8,1978,19,"","",NA,NA
"996",996,6,8,1978,23,"","",NA,NA
"997",997,6,8,1978,17,"NL","F",32,135
"998",998,6,9,1978,6,"DM","M",36,24
"999",999,6,9,1978,18,"DS","",NA,NA
"1000",1000,6,9,1978,4,"DS","M",50,122
"1001",1001,6,9,1978,2,"NL","M",NA,175.418509719728
"1002",1002,6,9,1978,13,"PP","M",23,17
"1003",1003,6,9,1978,14,"DM","M",38,46
"1004",1004,6,9,1978,2,"DS","M",54,149
"1005",1005,6,9,1978,18,"DM","F",33,23
"1006",1006,6,9,1978,2,"PF","M",16,8
"1007",1007,6,9,1978,18,"DS","F",48,136
"1008",1008,6,9,1978,18,"DS","M",49,102
"1009",1009,6,9,1978,14,"DS","F",51,122
"1010",1010,6,9,1978,18,"DM","F",34,40
"1011",1011,6,9,1978,5,"DS","F",46,71
"1012",1012,6,9,1978,18,"DM","F",34,42
"1013",1013,6,9,1978,14,"SS","M",NA,130
"1014",1014,6,9,1978,1,"DS","M",53,160
"1015",1015,6,9,1978,6,"DS","F",50,82
"1016",1016,6,9,1978,5,"DS","M",54,134
"1017",1017,6,9,1978,6,"DM","M",37,38
"1018",1018,6,9,1978,1,"DM","F",37,40
"1019",1019,6,9,1978,18,"DM","F",32,37
"1020",1020,6,9,1978,3,"OT","F",20,29
"1021",1021,6,9,1978,13,"DS","F",47,107
"1022",1022,6,9,1978,1,"DS","M",52,100
"1023",1023,6,9,1978,6,"DS","M",46,32
"1024",1024,6,9,1978,1,"DO","M",35,38
"1025",1025,6,9,1978,6,"DS","F",50,73
"1026",1026,6,9,1978,1,"DS","F",NA,134
"1027",1027,6,9,1978,4,"DS","F",49,119
"1028",1028,6,9,1978,5,"DM","F",36,50
"1029",1029,6,9,1978,2,"DM","M",36,43
"1030",1030,6,9,1978,1,"DS","F",49,59
"1031",1031,6,9,1978,16,"DM","M",38,48
"1032",1032,6,9,1978,1,"DS","M",49,58
"1033",1033,6,9,1978,6,"DM","M",37,41
"1034",1034,6,9,1978,4,"DS","F",49,81
"1035",1035,6,9,1978,4,"DS","M",50,93
"1036",1036,6,9,1978,14,"DM","M",35,28
"1037",1037,6,9,1978,13,"OL","M",22,44
"1038",1038,6,9,1978,13,"OT","F",19,28
"1039",1039,6,9,1978,13,"DM","F",36,24
"1040",1040,6,9,1978,18,"NL","M",32,240.461897977222
"1041",1041,6,9,1978,15,"","",NA,NA
"1042",1042,6,9,1978,2,"NL","M",NA,200
"1043",1043,6,9,1978,18,"NL","M",32,232
"1044",1044,7,7,1978,9,"DS","F",51,127
"1045",1045,7,7,1978,11,"PP","M",22,16
"1046",1046,7,7,1978,12,"DM","F",38,44
"1047",1047,7,7,1978,17,"DM","M",35,35
"1048",1048,7,7,1978,12,"DM","M",31,17
"1049",1049,7,7,1978,12,"DS","F",51,122
"1050",1050,7,7,1978,11,"DS","M",52,122
"1051",1051,7,7,1978,20,"DM","F",33,32
"1052",1052,7,7,1978,11,"DM","F",37,48
"1053",1053,7,7,1978,12,"DS","M",53,95
"1054",1054,7,7,1978,17,"DM","M",37,45
"1055",1055,7,7,1978,8,"DO","M",35,51
"1056",1056,7,7,1978,17,"DM","M",36,47
"1057",1057,7,7,1978,22,"DS","F",50,119
"1058",1058,7,7,1978,8,"DS","F",49,124
"1059",1059,7,7,1978,12,"DS","F",51,87
"1060",1060,7,7,1978,6,"DS","F",50,85
"1061",1061,7,7,1978,8,"DM","F",35,NA
"1062",1062,7,7,1978,9,"DM","M",37,36
"1063",1063,7,7,1978,22,"DS","F",49,123
"1064",1064,7,7,1978,8,"DS","F",50,111
"1065",1065,7,7,1978,17,"DM","F",33,39
"1066",1066,7,7,1978,12,"DM","M",35,27
"1067",1067,7,7,1978,22,"DS","F",52,105
"1068",1068,7,7,1978,17,"DS","M",51,132
"1069",1069,7,7,1978,17,"DM","F",36,45
"1070",1070,7,7,1978,11,"DS","F",51,96
"1071",1071,7,7,1978,12,"DM","F",35,40
"1072",1072,7,7,1978,17,"DS","F",48,120
"1073",1073,7,7,1978,12,"DM","M",37,43
"1074",1074,7,7,1978,2,"DM","F",38,46
"1075",1075,7,7,1978,2,"DM","F",37,43
"1076",1076,7,7,1978,9,"DS","F",49,86
"1077",1077,7,7,1978,21,"PF","M",16,8
"1078",1078,7,7,1978,9,"DM","M",37,34
"1079",1079,7,7,1978,12,"DS","M",52,106
"1080",1080,7,7,1978,12,"OT","F",19,22
"1081",1081,7,7,1978,17,"OL","F",20,29
"1082",1082,7,7,1978,9,"DS","F",50,98
"1083",1083,7,7,1978,17,"DO","M",35,33
"1084",1084,7,7,1978,7,"","",NA,NA
"1085",1085,7,7,1978,10,"","",NA,NA
"1086",1086,7,7,1978,19,"","",NA,NA
"1087",1087,7,7,1978,23,"","",NA,NA
"1088",1088,7,8,1978,13,"DM","M",38,46
"1089",1089,7,8,1978,15,"PP","F",21,12
"1090",1090,7,8,1978,4,"DS","M",50,130
"1091",1091,7,8,1978,15,"PP","F",23,10
"1092",1092,7,8,1978,18,"DS","M",50,106
"1093",1093,7,8,1978,14,"DM","F",36,39
"1094",1094,7,8,1978,14,"NL","M",33,113
"1095",1095,7,8,1978,1,"DM","F",38,45
"1096",1096,7,8,1978,3,"NL","F",34,115
"1097",1097,7,8,1978,4,"DM","F",36,36
"1098",1098,7,8,1978,18,"DM","M",36,24
"1099",1099,7,8,1978,14,"DS","F",51,120
"1100",1100,7,8,1978,3,"NL","M",34,145.450194334605
"1101",1101,7,8,1978,14,"PP","M",23,10
"1102",1102,7,8,1978,16,"DM","M",38,48
"1103",1103,7,8,1978,18,"DM","F",35,29
"1104",1104,7,8,1978,18,"DS","F",51,131
"1105",1105,7,8,1978,13,"DM","F",36,34
"1106",1106,7,8,1978,1,"DS","M",51,101
"1107",1107,7,8,1978,18,"DM","F",34,37
"1108",1108,7,8,1978,5,"DM","F",36,47
"1109",1109,7,8,1978,5,"DS","M",52,133
"1110",1110,7,8,1978,1,"DS","M",51,63
"1111",1111,7,8,1978,16,"DM","M",36,46
"1112",1112,7,8,1978,4,"DS","F",49,81
"1113",1113,7,8,1978,5,"DS","M",50,71
"1114",1114,7,8,1978,1,"DS","F",NA,65
"1115",1115,7,8,1978,4,"DS","F",49,80
"1116",1116,7,8,1978,1,"DS","F",NA,130
"1117",1117,7,8,1978,14,"DM","F",38,47
"1118",1118,7,8,1978,4,"DS","F",51,118
"1119",1119,7,8,1978,4,"DS","M",51,91
"1120",1120,7,8,1978,14,"NL","M",33,113
"1121",1121,7,8,1978,3,"NL","F",34,193.758389518472
"1122",1122,7,8,1978,3,"NL","M",34,145.101950590834
"1123",1123,8,4,1978,12,"DS","F",49,120
"1124",1124,8,4,1978,17,"PE","M",20,19
"1125",1125,8,4,1978,22,"DM","M",37,45
"1126",1126,8,4,1978,17,"PE","F",19,14
"1127",1127,8,4,1978,8,"DS","F",51,122
"1128",1128,8,4,1978,17,"DM","M",35,37
"1129",1129,8,4,1978,20,"DM","F",35,36
"1130",1130,8,4,1978,21,"OT","",NA,19
"1131",1131,8,4,1978,12,"DS","F",49,95
"1132",1132,8,4,1978,12,"PP","M",22,18
